ID;Name;Table;DataType;DataCategory;Description;IsHidden;IsUnique;IsKey;IsNullable;Alignment;SummarizeBy;ColumnStorage;Type;SourceColumn;Expression;FormatString;IsAvailableInMDX;SortByColumn;GroupingBehavior;SourceProviderType;DisplayFolder;AlternateOf;LineageTag
2403082;"TERTIPPER";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$TERTIPPER (2403082)";"Data";"TERTIPPER";"";"0";True;"";"GroupOnValue";"";"";"";"2fb0c616-a770-4cb5-8b74-1954d8510e07"
2403083;"EPS";"CIRUGIAS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1125)$EPS (2403083)";"Data";"EPS";"";"";True;"";"GroupOnValue";"";"";"";"9bf8c051-ef06-4ee7-a96a-0f7d3c24ccd3"
2671561;"GENPACIEN";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$GENPACIEN (2671561)";"Data";"GENPACIEN";"";"0";True;"";"GroupOnValue";"";"";"";"336bb0be-9c19-4c1f-a65f-9f12ecfffb32"
2671562;"AINFECING";"CIRUGIAS";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1125)$AINFECING (2671562)";"Data";"AINFECING";"";"General Date";True;"";"GroupOnValue";"";"";"";"88f56f84-cfcf-417e-8aaf-853b1abbc3cd"
2671570;"HPNDEFCAM";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$HPNDEFCAM (2671570)";"Data";"HPNDEFCAM";"";"0";True;"";"GroupOnValue";"";"";"";"2f584dfa-132c-4200-9b33-df1b91b543c1"
2671571;"AINESTADO";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AINESTADO (2671571)";"Data";"AINESTADO";"";"0";True;"";"GroupOnValue";"";"";"";"7eb3bcfb-c33e-4d5a-a116-aac423774b5c"
2671572;"AINTIPING";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AINTIPING (2671572)";"Data";"AINTIPING";"";"0";True;"";"GroupOnValue";"";"";"";"00ada22a-f48b-40a8-953c-114641d1749b"
2671573;"ADNEGRESO";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$ADNEGRESO (2671573)";"Data";"ADNEGRESO";"";"0";True;"";"GroupOnValue";"";"";"";"2a52a141-6041-46e6-82e1-98b2773f8065"
2671574;"AINCONSEC";"CIRUGIAS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1125)$AINCONSEC (2671574)";"Data";"AINCONSEC";"";"";True;"";"GroupOnValue";"";"";"";"31b2c323-d116-4b5e-9bd5-95d7c320dc32"
2671575;"GENDETCON";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$GENDETCON (2671575)";"Data";"GENDETCON";"";"0";True;"";"GroupOnValue";"";"";"";"ae9a1e75-9f52-48f8-8be9-09ab76b280a0"
2671576;"AINCAUING";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AINCAUING (2671576)";"Data";"AINCAUING";"";"0";True;"";"GroupOnValue";"";"";"";"cd86fd60-8587-48dd-b69f-55dcee6a3da8"
2671577;"GENARESER";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$GENARESER (2671577)";"Data";"GENARESER";"";"0";True;"";"GroupOnValue";"";"";"";"39afb1f5-b0a6-4338-b343-e201d58b3261"
2671578;"AINURGCON";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AINURGCON (2671578)";"Data";"AINURGCON";"";"0";True;"";"GroupOnValue";"";"";"";"a7c9601c-a63d-4419-ad48-9d16dc734d4b"
2671579;"CMNCITMED";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$CMNCITMED (2671579)";"Data";"CMNCITMED";"";"0";True;"";"GroupOnValue";"";"";"";"e6cc8cda-d57c-4d73-956b-b7de0e04f79f"
2671580;"HCENTRIAGE";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$HCENTRIAGE (2671580)";"Data";"HCENTRIAGE";"";"0";True;"";"GroupOnValue";"";"";"";"34143e43-3144-4b0e-884e-ce4457759cff"
2671581;"GEENUSUARIO";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$GEENUSUARIO (2671581)";"Data";"GEENUSUARIO";"";"0";True;"";"GroupOnValue";"";"";"";"17463f16-af4a-4f66-9e05-eb7ec25e732d"
2671582;"HCNCONTRDT";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$HCNCONTRDT (2671582)";"Data";"HCNCONTRDT";"";"0";True;"";"GroupOnValue";"";"";"";"61e8b80a-fcdc-421a-ba71-f17c93fd3b10"
2671583;"AINTIPRIE";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AINTIPRIE (2671583)";"Data";"AINTIPRIE";"";"0";True;"";"GroupOnValue";"";"";"";"72e63763-9235-4198-8887-9722e94f0a8c"
2671584;"GEENENTADM";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$GEENENTADM (2671584)";"Data";"GEENENTADM";"";"0";True;"";"GroupOnValue";"";"";"";"4fda7cac-4397-4696-83ff-b2c992f522b1"
2671585;"OID3";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$OID3 (2671585)";"Data";"OID3";"";"0";True;"";"GroupOnValue";"";"";"";"f0ce5fa3-2b52-4607-bb65-9cfa29435d33"
8792960;"AIINGCORCU";"CIRUGIAS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (1125)$AIINGCORCU (8792960)";"Data";"AIINGCORCU";"";"0";True;"";"GroupOnValue";"";"";"";"f44c6ec7-9ded-4a40-a010-e930fa3ca4f6"
1995;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"ATENCIONES_GINECO";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (1994)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (1995)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
2001;"PACNUMDOC";"ATENCIONES_GINECO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$PACNUMDOC (2001)";"Data";"PACNUMDOC";"";"";True;"";"GroupOnValue";"";"";"";"876a7e37-6964-4000-ba6b-d3859678b768"
2002;"NUM_INGRESO";"ATENCIONES_GINECO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$NUM INGRESO (2002)";"Data";"NUM_INGRESO";"";"";True;"";"GroupOnValue";"";"";"";"1952b3f4-63ea-4192-a681-f2fbc9dcabb6"
2003;"GDENOMBRE";"ATENCIONES_GINECO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$GDENOMBRE (2003)";"Data";"GDENOMBRE";"";"";True;"";"GroupOnValue";"";"";"";"97ef70d6-8b0b-41e7-8e8e-0b164aacbb06"
2004;"MES_INGRESO";"ATENCIONES_GINECO";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$MES INGRESO (2004)";"Data";"MES_INGRESO";"";"General Date";True;"";"GroupOnValue";"";"";"";"f43c2c3c-da82-45f7-86d4-7b4ec21db6f1"
2012;"HORA_INGRESO";"ATENCIONES_GINECO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$HORA INGRESO (2012)";"Data";"HORA_INGRESO";"";"";True;"";"GroupOnValue";"";"";"";"617e8c71-c2de-4c3f-afd2-9317ef4f31f5"
16091;"ASEGURADORA";"ATENCIONES_GINECO";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$ASEGURADORA (16091)";"Data";"ASEGURADORA";"";"";True;"";"GroupOnValue";"";"";"";"12989ba7-5171-4267-8907-deb7e672639b"
664417;"OID_ASEGURADORA";"ATENCIONES_GINECO";"Integer";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (1994)$OID ASEGURADORA (664417)";"Data";"OID_ASEGURADORA";"";"0";True;"";"GroupOnValue";"";"";"";"eb2df27a-e8b4-4435-aee3-2588643b7a95"
1998;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (1998)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
2005;"Date";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$Date (2005)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"7344d5de-a1cb-4b95-9683-ab0f697f2c19"
2006;"AÑO";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$Año (2006)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"dc7a1ab6-c539-4d6a-b3ea-6c3442677cf5"
2007;"NroMes";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$NroMes (2007)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"268a603e-909d-4801-9106-2a87123843d7"
2008;"MES";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$Mes (2008)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"a95a8bc7-7761-4ca6-81d3-8176c76c6b51"
2009;"NroTrimestre";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$NroTrimestre (2009)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"640e0d1c-b3b2-49ee-91ea-74e504d69ee9"
2010;"Trimestre";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$Trimestre (2010)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"18035755-93fc-46cd-81ed-621739795412"
2011;"Día";"LocalDateTable_93fa716f-31f2-479a-bb24-9a51280ab80e";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 93fa716f 31f2 479a bb24 9a51280ab80e (1997)$Día (2011)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"6c6fc030-d857-4e6d-ac51-69df916e324f"
12508;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (12508)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
12511;"Date";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$Date (12511)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"20403787-1e9c-4722-bfd2-d979907c7ec3"
12512;"AÑO";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$Año (12512)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"35b7effc-f375-44b7-a7e4-7a270a1f0603"
12513;"NroMes";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$NroMes (12513)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"d94ed517-c515-4ddd-a685-48c51c8a397a"
12514;"MES";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$Mes (12514)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"7092b910-e418-4747-846b-f740f3de3f8a"
12515;"NroTrimestre";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$NroTrimestre (12515)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"7ba8367d-577a-459e-a0e5-bfd2ef9c7ca0"
12516;"Trimestre";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$Trimestre (12516)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"5daa7f20-d3bc-4c6e-a47b-585e65e970d0"
12517;"Día";"LocalDateTable_abd5768c-bf3b-487c-ab5e-90c63db8a25c";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable abd5768c bf3b 487c ab5e 90c63db8a25c (12507)$Día (12517)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"fe812c04-58ad-4a96-bf59-910825a37e50"
46418;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"PARTOS";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (46417)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (46418)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
62051;"Cesareas";"PARTOS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (46417)$Columna (62051)";"Calculated";"";"IF(PARTOS[TipoParto]=""CESAREA"",1,0)";"0";True;"";"GroupOnValue";"";"";"";"9523890c-bb52-42c7-96e6-505ff0635a45"
62105;"PARTOS_VAGINALES";"PARTOS";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (46417)$Columna (62105)";"Calculated";"";"IF(PARTOS[TIPOPARTO]=""VAGINAL"",1,0)";"0";True;"";"GroupOnValue";"";"";"";"202e94ce-d139-4a97-88fa-9a8a300c8732"
499665;"INGRESO";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Ingreso (499665)";"Data";"INGRESO";"";"";True;"";"GroupOnValue";"";"";"";"de649606-a936-4185-85ee-3248919e8e75"
499666;"DOCUMENTO";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Documento (499666)";"Data";"DOCUMENTO";"";"";True;"";"GroupOnValue";"";"";"";"63fa6fa6-2c65-468a-8fcd-2dd72217937b"
499667;"Nombre";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Nombre (499667)";"Data";"Nombre";"";"";True;"";"GroupOnValue";"";"";"";"811065bf-ab3e-42ca-90d4-ba492f124104"
499668;"TipoParto";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$TipoParto (499668)";"Data";"TipoParto";"";"";True;"";"GroupOnValue";"";"";"";"0f273749-91b0-40fb-9ee6-c0957d1fc7c2"
499669;"FechaParto";"PARTOS";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$FechaParto (499669)";"Data";"FechaParto";"";"General Date";True;"";"GroupOnValue";"";"";"";"c5110c3b-9816-48f8-ae3b-c6390b51e658"
499677;"Analgesia";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Analgesia (499677)";"Data";"Analgesia";"";"";True;"";"GroupOnValue";"";"";"";"3e8b1e64-659a-46df-9da6-48482a74f9f2"
499678;"Motivo";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Motivo (499678)";"Data";"Motivo";"";"";True;"";"GroupOnValue";"";"";"";"8c108a88-68dc-4b3b-bbc1-c34e1ceee4ad"
499679;"Vivo";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$Vivo (499679)";"Data";"Vivo";"";"";True;"";"GroupOnValue";"";"";"";"3aa66c45-9cb1-469d-aeb4-19dd4c3a9f94"
499680;"mortinato";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$mortinato (499680)";"Data";"mortinato";"";"";True;"";"GroupOnValue";"";"";"";"77774d8c-e887-4dab-9501-54e929d994da"
499681;"servicio";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$servicio (499681)";"Data";"servicio";"";"";True;"";"GroupOnValue";"";"";"";"d414c368-14cf-4861-9671-b947bf978ff5"
499682;"PRE";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$PRE (499682)";"Data";"PRE";"";"";True;"";"GroupOnValue";"";"";"";"3d952ee5-3bc8-48d4-bfe1-be3da0c3837a"
499683;"PREPAGADA";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$PREPAGADA (499683)";"Data";"PREPAGADA";"";"";True;"";"GroupOnValue";"";"";"";"bbc54b57-90f0-4389-8469-a82d9d743d5d"
499684;"ASEGURADOR";"PARTOS";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$ASEGURADOR (499684)";"Data";"ASEGURADOR";"";"";True;"";"GroupOnValue";"";"";"";"21932dde-779a-4f7d-a3b5-062fb23eb41b"
499685;"TrNeo";"PARTOS";"True/False";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (46417)$TrNeo (499685)";"Data";"TrNeo";"";"""TRUE"";""TRUE"";""FALSE""";True;"";"GroupOnValue";"";"";"";"7c1db999-d045-4ff0-9402-ed3f2a905a3e"
72012;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"REFERENCIA";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (72011)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (72012)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
72022;"OID";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Count";"Consulta1 (72011)$OID (72022)";"Data";"OID";"";"0";True;"";"GroupOnValue";"";"";"";"8a61a437-08ab-4a85-9edb-35cc0c260f67"
72023;"DEPENDENCIAOID";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Count";"Consulta1 (72011)$DEPENDENCIAOID (72023)";"Data";"DEPENDENCIAOID";"";"0";True;"";"GroupOnValue";"";"";"";"d0597046-ef29-4418-9b88-740341cb5164"
72024;"PACIENTEIDEN";"REFERENCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$PACIENTEIDEN (72024)";"Data";"PACIENTEIDEN";"";"";True;"";"GroupOnValue";"";"";"";"cb947759-d492-45e2-bb39-4947d3af8c9b"
72025;"FECHALLAM";"REFERENCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$FECHALLAM (72025)";"Data";"FECHALLAM";"";"General Date";True;"";"GroupOnValue";"";"";"";"c1b54deb-80f8-43c6-99d2-02fc24ead8a6"
72033;"FECHALLEG";"REFERENCIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$FECHALLEG (72033)";"Data";"FECHALLEG";"";"General Date";True;"";"GroupOnValue";"";"";"";"0bb226ba-fb43-472f-94dd-f3ad8007d7c5"
72041;"ESTADOSOID";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Count";"Consulta1 (72011)$ESTADOSOID (72041)";"Data";"ESTADOSOID";"";"0";True;"";"GroupOnValue";"";"";"";"52efb3d8-73fc-48f1-b331-209d6a5fef85"
72042;"PRESTADORESOID";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Count";"Consulta1 (72011)$PRESTADORESOID (72042)";"Data";"PRESTADORESOID";"";"0";True;"";"GroupOnValue";"";"";"";"44a1da46-2ba5-4cc9-855d-5fa795d9b0a6"
72043;"MEDICOOID";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"Count";"Consulta1 (72011)$MEDICOOID (72043)";"Data";"MEDICOOID";"";"0";True;"";"GroupOnValue";"";"";"";"fd2c7e4c-fe32-4ed1-9ea1-17e4a9913782"
72044;"NOMBRE_ESTADO";"REFERENCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$NOMBRE ESTADO (72044)";"Data";"NOMBRE_ESTADO";"";"";True;"";"GroupOnValue";"";"";"";"21807d92-0039-4f2e-8373-ead2de1709c6"
72045;"NOMBRE_CAUSA";"REFERENCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$NOMBRE CAUSA (72045)";"Data";"NOMBRE_CAUSA";"";"";True;"";"GroupOnValue";"";"";"";"ef12fd0e-5836-4bd4-826c-6e68b9e3650d"
72046;"ASEGURADORA";"REFERENCIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$ASEGURADORA (72046)";"Data";"ASEGURADORA";"";"";True;"";"GroupOnValue";"";"";"";"35b258f2-fc3e-4124-995a-29d71feb3008"
680817;"OID_ASEGURADORA";"REFERENCIA";"Integer";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (72011)$OID ASEGURADORA (680817)";"Data";"OID_ASEGURADORA";"";"0";True;"";"GroupOnValue";"";"";"";"1d1894b8-0533-49f2-b5fd-126f6f6310ec"
72015;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (72015)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
72026;"Date";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$Date (72026)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"4f0f7982-7376-4ec5-ae98-045526fe3a8a"
72027;"AÑO";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$Año (72027)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"f1ccb6f1-f03f-402c-be4a-047161397fe0"
72028;"NroMes";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$NroMes (72028)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"982fad51-d530-48b8-86fd-bb6bc7e51022"
72029;"MES";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$Mes (72029)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"37cee806-96b6-47f6-8ed0-2af68644bcd0"
72030;"NroTrimestre";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$NroTrimestre (72030)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"4c873672-d148-48be-883b-82ce3fa636ab"
72031;"Trimestre";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$Trimestre (72031)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"7178e2e1-5905-4feb-ac7c-e62ce987fc90"
72032;"Día";"LocalDateTable_297d578a-c048-4aa5-8644-e07a27460348";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 297d578a c048 4aa5 8644 e07a27460348 (72014)$Día (72032)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"5e18598a-c8f9-4a58-bf78-0244e66c6ace"
72018;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_9224751e-1108-4bd4-b12c-59d4d2aeccff";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 9224751e 1108 4bd4 b12c 59d4d2aeccff (72017)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (72018)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
72034;"Date";"LocalDateTable_9224751e-1108-4bd4-b12c-59d4d2aeccff";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 9224751e 1108 4bd4 b12c 59d4d2aeccff (72017)$Date (72034)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"3d52725e-3e78-4b17-83ee-0e8329579ab1"
72035;"AÑO";"LocalDateTable_9224751e-1108-4bd4-b12c-59d4d2aeccff";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 9224751e 1108 4bd4 b12c 59d4d2aeccff (72017)$Año (72035)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"1d84d31c-39b4-4c16-ac71-9a8d97326499"
